"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO","TOTAL","PORCENTAJE"
2018,3,"Belen","Herido",11,33,0.333333333333333
2018,3,"Belen","Solo danos",22,33,0.666666666666667
2018,3,"Belencito","Herido",2,2,1
2018,3,"Bello Horizonte","Herido",1,2,0.5
2018,3,"Bello Horizonte","Solo danos",1,2,0.5
2018,3,"Berlin","Herido",6,12,0.5
2018,3,"Berlin","Solo danos",6,12,0.5
2018,3,"Bermejal - Los alamos","Herido",5,5,1
2018,3,"Betania","Solo danos",4,4,1
2018,3,"Blanquizal","Herido",1,2,0.5
2018,3,"Blanquizal","Solo danos",1,2,0.5
2018,3,"Bolivariana","Herido",4,10,0.4
2018,3,"Bolivariana","Solo danos",6,10,0.6
2018,3,"Bombona Nº 1","Herido",6,18,0.333333333333333
2018,3,"Bombona Nº 1","Muerto",2,18,0.111111111111111
2018,3,"Bombona Nº 1","Solo danos",10,18,0.555555555555556
2018,3,"Bombona Nº 2","Herido",3,7,0.428571428571429
2018,3,"Bombona Nº 2","Solo danos",4,7,0.571428571428571
2018,3,"Bosques de San Pablo","Herido",1,3,0.333333333333333
2018,3,"Bosques de San Pablo","Solo danos",2,3,0.666666666666667
2018,3,"Boston","Herido",19,32,0.59375
2018,3,"Boston","Solo danos",13,32,0.40625
2018,3,"Boyaca","Herido",10,14,0.714285714285714
2018,3,"Boyaca","Solo danos",4,14,0.285714285714286
2018,3,"Brasilia","Herido",6,9,0.666666666666667
2018,3,"Brasilia","Solo danos",3,9,0.333333333333333
2018,3,"Buenos Aires","Herido",10,14,0.714285714285714
2018,3,"Buenos Aires","Solo danos",4,14,0.285714285714286
2018,3,"Buga Patio Bonito","Herido",1,2,0.5
2018,3,"Buga Patio Bonito","Solo danos",1,2,0.5
2018,3,"Cabecera San Antonio de Prado","Herido",25,43,0.581395348837209
2018,3,"Cabecera San Antonio de Prado","Solo danos",18,43,0.418604651162791
2018,3,"Cabecera Urbana San Cristobal","Herido",7,9,0.777777777777778
2018,3,"Cabecera Urbana San Cristobal","Solo danos",2,9,0.222222222222222
2018,3,"Caicedo","Herido",9,10,0.9
2018,3,"Caicedo","Solo danos",1,10,0.1
2018,3,"Calasanz","Herido",11,22,0.5
2018,3,"Calasanz","Solo danos",11,22,0.5
2018,3,"Calasanz Parte Alta","Herido",1,5,0.2
2018,3,"Calasanz Parte Alta","Solo danos",4,5,0.8
2018,3,"Calle Nueva","Herido",10,21,0.476190476190476
2018,3,"Calle Nueva","Solo danos",11,21,0.523809523809524
2018,3,"Campo Alegre","Herido",6,9,0.666666666666667
2018,3,"Campo Alegre","Muerto",2,9,0.222222222222222
2018,3,"Campo Alegre","Solo danos",1,9,0.111111111111111
2018,3,"Campo Amor","Herido",42,86,0.488372093023256
2018,3,"Campo Amor","Solo danos",44,86,0.511627906976744
2018,3,"Campo Valdes Nº 1","Herido",18,27,0.666666666666667
2018,3,"Campo Valdes Nº 1","Solo danos",9,27,0.333333333333333
2018,3,"Campo Valdes Nº 2","Herido",12,13,0.923076923076923
2018,3,"Campo Valdes Nº 2","Solo danos",1,13,0.0769230769230769
2018,3,"Caribe","Herido",44,73,0.602739726027397
2018,3,"Caribe","Solo danos",29,73,0.397260273972603
2018,3,"Carlos E. Restrepo","Herido",19,41,0.463414634146341
2018,3,"Carlos E. Restrepo","Solo danos",22,41,0.536585365853659
2018,3,"Carpinelo","Herido",1,1,1
2018,3,"Castilla","Herido",71,106,0.669811320754717
2018,3,"Castilla","Solo danos",35,106,0.330188679245283
2018,3,"Castropol","Herido",11,22,0.5
2018,3,"Castropol","Solo danos",11,22,0.5
2018,3,"Cataluna","Herido",2,4,0.5
2018,3,"Cataluna","Solo danos",2,4,0.5
2018,3,"Cerro Nutibara","Herido",10,19,0.526315789473684
2018,3,"Cerro Nutibara","Solo danos",9,19,0.473684210526316
2018,3,"Corazon de Jesus","Herido",16,49,0.326530612244898
2018,3,"Corazon de Jesus","Muerto",4,49,0.0816326530612245
2018,3,"Corazon de Jesus","Solo danos",29,49,0.591836734693878
2018,3,"Cordoba","Herido",7,7,1
2018,3,"Cristo Rey","Herido",7,20,0.35
2018,3,"Cristo Rey","Muerto",2,20,0.1
2018,3,"Cristo Rey","Solo danos",11,20,0.55
2018,3,"Cuarta Brigada","Herido",12,23,0.521739130434783
2018,3,"Cuarta Brigada","Solo danos",11,23,0.478260869565217
2018,3,"Cucaracho","Herido",6,10,0.6
2018,3,"Cucaracho","Solo danos",4,10,0.4
2018,3,"Diego Echavarria","Herido",4,7,0.571428571428571
2018,3,"Diego Echavarria","Solo danos",3,7,0.428571428571429
2018,3,"Doce de Octubre Nº 1","Herido",10,14,0.714285714285714
2018,3,"Doce de Octubre Nº 1","Muerto",1,14,0.0714285714285714
2018,3,"Doce de Octubre Nº 1","Solo danos",3,14,0.214285714285714
2018,3,"Doce de Octubre Nº 2","Herido",13,16,0.8125
2018,3,"Doce de Octubre Nº 2","Solo danos",3,16,0.1875
2018,3,"El Castillo","Herido",1,2,0.5
2018,3,"El Castillo","Solo danos",1,2,0.5
2018,3,"El Chagualo","Herido",12,21,0.571428571428571
2018,3,"El Chagualo","Solo danos",9,21,0.428571428571429
2018,3,"El Compromiso","Solo danos",1,1,1
2018,3,"El Corazon","Herido",3,3,1
2018,3,"El Danubio","Herido",4,6,0.666666666666667
2018,3,"El Danubio","Solo danos",2,6,0.333333333333333
2018,3,"El Diamante","Herido",12,20,0.6
2018,3,"El Diamante","Solo danos",8,20,0.4
2018,3,"El Nogal - Los Almendros","Herido",1,4,0.25
2018,3,"El Nogal - Los Almendros","Solo danos",3,4,0.75
2018,3,"El Pesebre","Herido",3,6,0.5
2018,3,"El Pesebre","Solo danos",3,6,0.5
2018,3,"El Pinal","Herido",6,8,0.75
2018,3,"El Pinal","Solo danos",2,8,0.25
2018,3,"El Playon de Los Comuneros","Herido",3,6,0.5
2018,3,"El Playon de Los Comuneros","Muerto",2,6,0.333333333333333
2018,3,"El Playon de Los Comuneros","Solo danos",1,6,0.166666666666667
2018,3,"El Poblado","Herido",13,28,0.464285714285714
2018,3,"El Poblado","Solo danos",15,28,0.535714285714286
2018,3,"El Pomar","Herido",5,6,0.833333333333333
2018,3,"El Pomar","Solo danos",1,6,0.166666666666667
2018,3,"El Progreso","Herido",20,38,0.526315789473684
2018,3,"El Progreso","Solo danos",18,38,0.473684210526316
2018,3,"El Progreso Nº 2","Herido",1,1,1
2018,3,"El Raizal","Herido",4,7,0.571428571428571
2018,3,"El Raizal","Solo danos",3,7,0.428571428571429
2018,3,"El Rincon","Herido",8,11,0.727272727272727
2018,3,"El Rincon","Solo danos",3,11,0.272727272727273
2018,3,"El Rodeo","Herido",2,3,0.666666666666667
2018,3,"El Rodeo","Solo danos",1,3,0.333333333333333
2018,3,"El Salado","Solo danos",3,3,1
2018,3,"El Salvador","Herido",3,7,0.428571428571429
2018,3,"El Salvador","Solo danos",4,7,0.571428571428571
2018,3,"El Socorro","Herido",1,1,1
2018,3,"El Tesoro","Herido",3,16,0.1875
2018,3,"El Tesoro","Solo danos",13,16,0.8125
2018,3,"El Triunfo","Solo danos",1,1,1
2018,3,"El Velodromo","Herido",3,11,0.272727272727273
2018,3,"El Velodromo","Solo danos",8,11,0.727272727272727
2018,3,"El Volador","Herido",3,5,0.6
2018,3,"El Volador","Solo danos",2,5,0.4
2018,3,"Enciso","Herido",4,9,0.444444444444444
2018,3,"Enciso","Solo danos",5,9,0.555555555555556
2018,3,"Estacion Villa","Herido",11,25,0.44
2018,3,"Estacion Villa","Muerto",1,25,0.04
2018,3,"Estacion Villa","Solo danos",13,25,0.52
2018,3,"Estadio","Herido",10,18,0.555555555555556
2018,3,"Estadio","Solo danos",8,18,0.444444444444444
2018,3,"Fatima","Herido",9,17,0.529411764705882
2018,3,"Fatima","Solo danos",8,17,0.470588235294118
2018,3,"Ferrini","Herido",2,4,0.5
2018,3,"Ferrini","Solo danos",2,4,0.5
2018,3,"Florencia","Herido",6,8,0.75
2018,3,"Florencia","Solo danos",2,8,0.25
2018,3,"Florida Nueva","Herido",4,12,0.333333333333333
2018,3,"Florida Nueva","Solo danos",8,12,0.666666666666667
2018,3,"Francisco Antonio Zea","Herido",5,5,1
2018,3,"Fuente Clara","Solo danos",2,2,1
2018,3,"Gerona","Herido",11,14,0.785714285714286
2018,3,"Gerona","Solo danos",3,14,0.214285714285714
2018,3,"Girardot","Herido",8,16,0.5
2018,3,"Girardot","Muerto",2,16,0.125
2018,3,"Girardot","Solo danos",6,16,0.375
2018,3,"Granada","Herido",2,3,0.666666666666667
2018,3,"Granada","Solo danos",1,3,0.333333333333333
2018,3,"Granizal","Herido",5,11,0.454545454545455
2018,3,"Granizal","Solo danos",6,11,0.545454545454545
2018,3,"Guayabal","Herido",21,41,0.51219512195122
2018,3,"Guayabal","Muerto",2,41,0.0487804878048781
2018,3,"Guayabal","Solo danos",18,41,0.439024390243902
2018,3,"Guayaquil","Herido",16,40,0.4
2018,3,"Guayaquil","Solo danos",24,40,0.6
2018,3,"Hector Abad Gomez","Herido",14,23,0.608695652173913
2018,3,"Hector Abad Gomez","Solo danos",9,23,0.391304347826087
2018,3,"Inst","Herido",1,1,1
2018,3,"Jesus Nazareno","Herido",16,29,0.551724137931034
2018,3,"Jesus Nazareno","Solo danos",13,29,0.448275862068966
2018,3,"Juan XXIII","Herido",4,8,0.5
2018,3,"Juan XXIII","Muerto",2,8,0.25
2018,3,"Juan XXIII","Solo danos",2,8,0.25
2018,3,"Kennedy","Herido",14,19,0.736842105263158
2018,3,"Kennedy","Solo danos",5,19,0.263157894736842
2018,3,"La Aguacatala","Herido",9,24,0.375
2018,3,"La Aguacatala","Solo danos",15,24,0.625
2018,3,"La America","Herido",9,15,0.6
2018,3,"La America","Muerto",1,15,0.0666666666666667
2018,3,"La America","Solo danos",5,15,0.333333333333333
2018,3,"La Avanzada","Herido",1,1,1
2018,3,"La Candelaria","Herido",47,119,0.394957983193277
2018,3,"La Candelaria","Solo danos",72,119,0.605042016806723
2018,3,"La Castellana","Herido",1,2,0.5
2018,3,"La Castellana","Solo danos",1,2,0.5
2018,3,"La Colina","Herido",2,7,0.285714285714286
2018,3,"La Colina","Solo danos",5,7,0.714285714285714
2018,3,"La Esperanza","Herido",7,11,0.636363636363636
2018,3,"La Esperanza","Solo danos",4,11,0.363636363636364
2018,3,"La Esperanza Nº 2","Herido",4,5,0.8
2018,3,"La Esperanza Nº 2","Solo danos",1,5,0.2
2018,3,"La Floresta","Herido",3,8,0.375
2018,3,"La Floresta","Solo danos",5,8,0.625
2018,3,"La Florida","Herido",8,18,0.444444444444444
2018,3,"La Florida","Solo danos",10,18,0.555555555555556
2018,3,"La Francia","Herido",3,4,0.75
2018,3,"La Francia","Solo danos",1,4,0.25
2018,3,"La Frontera","Herido",2,2,1
2018,3,"La Gloria","Herido",8,11,0.727272727272727
2018,3,"La Gloria","Solo danos",3,11,0.272727272727273
2018,3,"La Hondonada","Herido",2,4,0.5
2018,3,"La Hondonada","Solo danos",2,4,0.5
2018,3,"La Isla","Herido",3,4,0.75
2018,3,"La Isla","Solo danos",1,4,0.25
2018,3,"La Ladera","Herido",1,3,0.333333333333333
2018,3,"La Ladera","Solo danos",2,3,0.666666666666667
2018,3,"La Libertad","Solo danos",1,1,1
2018,3,"La Loma de Los Bernal","Herido",2,5,0.4
2018,3,"La Loma de Los Bernal","Solo danos",3,5,0.6
2018,3,"La Loma Oriental","Herido",1,1,1
2018,3,"La Mansion","Herido",3,4,0.75
2018,3,"La Mansion","Solo danos",1,4,0.25
2018,3,"La Milagrosa","Herido",5,7,0.714285714285714
2018,3,"La Milagrosa","Solo danos",2,7,0.285714285714286
2018,3,"La Mota","Herido",4,5,0.8
2018,3,"La Mota","Solo danos",1,5,0.2
2018,3,"La Palma","Herido",7,13,0.538461538461538
2018,3,"La Palma","Solo danos",6,13,0.461538461538462
2018,3,"La Pilarica","Herido",12,15,0.8
2018,3,"La Pilarica","Solo danos",3,15,0.2
2018,3,"La Pinuela","Herido",2,5,0.4
2018,3,"La Pinuela","Solo danos",3,5,0.6
2018,3,"La Pradera","Herido",5,5,1
2018,3,"La Rosa","Herido",1,3,0.333333333333333
2018,3,"La Rosa","Solo danos",2,3,0.666666666666667
2018,3,"La Salle","Herido",8,9,0.888888888888889
2018,3,"La Salle","Solo danos",1,9,0.111111111111111
2018,3,"La Sierra","Herido",1,1,1
2018,3,"La Verde ","Herido",2,2,1
2018,3,"Lalinde","Solo danos",2,2,1
2018,3,"Las Acacias","Herido",6,11,0.545454545454545
2018,3,"Las Acacias","Solo danos",5,11,0.454545454545455
2018,3,"Las Brisas","Herido",10,18,0.555555555555556
2018,3,"Las Brisas","Solo danos",8,18,0.444444444444444
2018,3,"Las Esmeraldas","Herido",4,4,1
2018,3,"Las Estancias","Herido",4,7,0.571428571428571
2018,3,"Las Estancias","Solo danos",3,7,0.428571428571429
2018,3,"Las Granjas","Herido",10,16,0.625
2018,3,"Las Granjas","Muerto",2,16,0.125
2018,3,"Las Granjas","Solo danos",4,16,0.25
2018,3,"Las Independencias","Solo danos",1,1,1
2018,3,"Las Lomas Nº 1","Herido",1,9,0.111111111111111
2018,3,"Las Lomas Nº 1","Solo danos",8,9,0.888888888888889
2018,3,"Las Lomas Nº 2","Herido",3,8,0.375
2018,3,"Las Lomas Nº 2","Solo danos",5,8,0.625
2018,3,"Las Mercedes","Herido",3,10,0.3
2018,3,"Las Mercedes","Solo danos",7,10,0.7
2018,3,"Las Palmas","Herido",3,9,0.333333333333333
2018,3,"Las Palmas","Solo danos",6,9,0.666666666666667
2018,3,"Las Playas","Herido",2,8,0.25
2018,3,"Las Playas","Solo danos",6,8,0.75
2018,3,"Las Violetas","Solo danos",4,4,1
2018,3,"Laureles","Herido",12,30,0.4
2018,3,"Laureles","Muerto",2,30,0.0666666666666667
2018,3,"Laureles","Solo danos",16,30,0.533333333333333
2018,3,"Llanaditas","Herido",1,1,1
2018,3,"Lopez de Mesa","Herido",21,26,0.807692307692308
2018,3,"Lopez de Mesa","Solo danos",5,26,0.192307692307692
2018,3,"Lorena","Herido",9,18,0.5
2018,3,"Lorena","Solo danos",9,18,0.5
2018,3,"Loreto","Herido",6,9,0.666666666666667
2018,3,"Loreto","Solo danos",3,9,0.333333333333333
2018,3,"Los Alcazares","Herido",2,7,0.285714285714286
2018,3,"Los Alcazares","Solo danos",5,7,0.714285714285714
2018,3,"Los Alpes","Herido",2,4,0.5
2018,3,"Los Alpes","Solo danos",2,4,0.5
2018,3,"Los angeles","Herido",5,5,1
2018,3,"Los Balsos Nº 1","Solo danos",3,3,1
2018,3,"Los Balsos Nº 2","Herido",3,8,0.375
2018,3,"Los Balsos Nº 2","Solo danos",5,8,0.625
2018,3,"Los Cerros - El Vergel","Herido",3,4,0.75
2018,3,"Los Cerros - El Vergel","Solo danos",1,4,0.25
2018,3,"Los Colores","Herido",33,42,0.785714285714286
2018,3,"Los Colores","Solo danos",9,42,0.214285714285714
2018,3,"Los Conquistadores","Herido",25,49,0.510204081632653
2018,3,"Los Conquistadores","Solo danos",24,49,0.489795918367347
2018,3,"Los Mangos","Herido",4,7,0.571428571428571
2018,3,"Los Mangos","Solo danos",3,7,0.428571428571429
2018,3,"Los Naranjos","Herido",3,7,0.428571428571429
2018,3,"Los Naranjos","Solo danos",4,7,0.571428571428571
2018,3,"Los Pinos","Herido",4,12,0.333333333333333
2018,3,"Los Pinos","Solo danos",8,12,0.666666666666667
2018,3,"Manila","Herido",8,22,0.363636363636364
2018,3,"Manila","Solo danos",14,22,0.636363636363636
2018,3,"Manrique","Herido",10,14,0.714285714285714
2018,3,"Manrique","Solo danos",4,14,0.285714285714286
2018,3,"Manrique Central Nº 1","Herido",8,13,0.615384615384615
2018,3,"Manrique Central Nº 1","Solo danos",5,13,0.384615384615385
2018,3,"Manrique Central Nº 2","Herido",10,14,0.714285714285714
2018,3,"Manrique Central Nº 2","Solo danos",4,14,0.285714285714286
2018,3,"Maria Cano - Carambola","Herido",1,1,1
2018,3,"Media Luna","Herido",1,1,1
2018,3,"Mirador del Doce","Muerto",1,1,1
2018,3,"Miraflores","Herido",5,7,0.714285714285714
2018,3,"Miraflores","Solo danos",2,7,0.285714285714286
2018,3,"Miranda","Herido",7,12,0.583333333333333
2018,3,"Miranda","Solo danos",5,12,0.416666666666667
2018,3,"Miravalle","Solo danos",1,1,1
2018,3,"Monteclaro","Solo danos",2,2,1
2018,3,"Moravia","Herido",7,14,0.5
2018,3,"Moravia","Solo danos",7,14,0.5
2018,3,"Moscu Nº 1","Herido",2,3,0.666666666666667
2018,3,"Moscu Nº 1","Solo danos",1,3,0.333333333333333
2018,3,"Moscu Nº 2","Herido",1,1,1
2018,3,"Naranjal","Herido",13,31,0.419354838709677
2018,3,"Naranjal","Muerto",1,31,0.032258064516129
2018,3,"Naranjal","Solo danos",17,31,0.548387096774194
2018,3,"Nueva Villa de Aburra","Herido",2,3,0.666666666666667
2018,3,"Nueva Villa de Aburra","Solo danos",1,3,0.333333333333333
2018,3,"Nuevos Conquistadores","Solo danos",1,1,1
2018,3,"Ocho de Marzo","Solo danos",1,1,1
2018,3,"Olaya Herrera","Herido",4,5,0.8
2018,3,"Olaya Herrera","Solo danos",1,5,0.2
2018,3,"Oriente","Herido",4,4,1
2018,3,"Pablo VI","Herido",1,2,0.5
2018,3,"Pablo VI","Solo danos",1,2,0.5
2018,3,"Pajarito","Herido",2,3,0.666666666666667
2018,3,"Pajarito","Solo danos",1,3,0.333333333333333
2018,3,"Palenque","Herido",5,6,0.833333333333333
2018,3,"Palenque","Solo danos",1,6,0.166666666666667
2018,3,"Palermo","Herido",8,11,0.727272727272727
2018,3,"Palermo","Solo danos",3,11,0.272727272727273
2018,3,"Patio Bonito","Herido",7,21,0.333333333333333
2018,3,"Patio Bonito","Solo danos",14,21,0.666666666666667
2018,3,"Pedregal","Herido",13,16,0.8125
2018,3,"Pedregal","Muerto",1,16,0.0625
2018,3,"Pedregal","Solo danos",2,16,0.125
2018,3,"Pedregal Alto","Herido",1,1,1
2018,3,"Perpetuo Socorro","Herido",26,50,0.52
2018,3,"Perpetuo Socorro","Solo danos",24,50,0.48
2018,3,"Picachito","Herido",3,3,1
2018,3,"Picacho","Herido",9,14,0.642857142857143
2018,3,"Picacho","Solo danos",5,14,0.357142857142857
2018,3,"Piedras Blancas","Herido",2,2,1
2018,3,"Popular","Herido",5,8,0.625
2018,3,"Popular","Solo danos",3,8,0.375
2018,3,"Prado","Herido",14,22,0.636363636363636
2018,3,"Prado","Muerto",2,22,0.0909090909090909
2018,3,"Prado","Solo danos",6,22,0.272727272727273
2018,3,"Robledo","Herido",33,52,0.634615384615385
2018,3,"Robledo","Solo danos",19,52,0.365384615384615
2018,3,"Rosales","Herido",10,25,0.4
2018,3,"Rosales","Muerto",2,25,0.08
2018,3,"Rosales","Solo danos",13,25,0.52
2018,3,"San Benito","Herido",22,57,0.385964912280702
2018,3,"San Benito","Solo danos",35,57,0.614035087719298
2018,3,"San Bernardo","Herido",3,11,0.272727272727273
2018,3,"San Bernardo","Solo danos",8,11,0.727272727272727
2018,3,"San Diego","Herido",19,45,0.422222222222222
2018,3,"San Diego","Solo danos",26,45,0.577777777777778
2018,3,"San German","Herido",11,18,0.611111111111111
2018,3,"San German","Solo danos",7,18,0.388888888888889
2018,3,"San Isidro","Herido",10,14,0.714285714285714
2018,3,"San Isidro","Solo danos",4,14,0.285714285714286
2018,3,"San Javier Nº 1","Herido",10,13,0.769230769230769
2018,3,"San Javier Nº 1","Solo danos",3,13,0.230769230769231
2018,3,"San Javier Nº 2","Herido",4,5,0.8
2018,3,"San Javier Nº 2","Solo danos",1,5,0.2
2018,3,"San Joaquin","Herido",8,18,0.444444444444444
2018,3,"San Joaquin","Solo danos",10,18,0.555555555555556
2018,3,"San Lucas","Herido",1,4,0.25
2018,3,"San Lucas","Solo danos",3,4,0.75
2018,3,"San Martin de Porres","Herido",8,12,0.666666666666667
2018,3,"San Martin de Porres","Solo danos",4,12,0.333333333333333
2018,3,"San Miguel","Herido",7,13,0.538461538461538
2018,3,"San Miguel","Solo danos",6,13,0.461538461538462
2018,3,"San Pablo","Herido",6,7,0.857142857142857
2018,3,"San Pablo","Solo danos",1,7,0.142857142857143
2018,3,"San Pedro","Herido",10,17,0.588235294117647
2018,3,"San Pedro","Solo danos",7,17,0.411764705882353
2018,3,"Santa Cruz","Herido",4,5,0.8
2018,3,"Santa Cruz","Solo danos",1,5,0.2
2018,3,"Santa Fe","Herido",29,52,0.557692307692308
2018,3,"Santa Fe","Muerto",2,52,0.0384615384615385
2018,3,"Santa Fe","Solo danos",21,52,0.403846153846154
2018,3,"Santa Ines","Herido",8,10,0.8
2018,3,"Santa Ines","Solo danos",2,10,0.2
2018,3,"Santa Lucia","Herido",3,7,0.428571428571429
2018,3,"Santa Lucia","Solo danos",4,7,0.571428571428571
2018,3,"Santa Margarita","Herido",8,8,1
2018,3,"Santa Maria de los angeles","Herido",7,11,0.636363636363636
2018,3,"Santa Maria de los angeles","Muerto",1,11,0.0909090909090909
2018,3,"Santa Maria de los angeles","Solo danos",3,11,0.272727272727273
2018,3,"Santa Monica","Solo danos",3,3,1
2018,3,"Santa Teresita","Herido",2,4,0.5
2018,3,"Santa Teresita","Solo danos",2,4,0.5
2018,3,"Santander","Herido",5,8,0.625
2018,3,"Santander","Muerto",1,8,0.125
2018,3,"Santander","Solo danos",2,8,0.25
2018,3,"Santo Domingo Savio Nº 1","Herido",6,6,1
2018,3,"Santo Domingo Savio Nº 2","Herido",1,2,0.5
2018,3,"Santo Domingo Savio Nº 2","Solo danos",1,2,0.5
2018,3,"Sevilla","Herido",10,18,0.555555555555556
2018,3,"Sevilla","Solo danos",8,18,0.444444444444444
2018,3,"Simon Bolivar","Herido",3,9,0.333333333333333
2018,3,"Simon Bolivar","Solo danos",6,9,0.666666666666667
2018,3,"Suburbano el Tesoro","Solo danos",1,1,1
2018,3,"Suburbano La Loma","Herido",5,6,0.833333333333333
2018,3,"Suburbano La Loma","Solo danos",1,6,0.166666666666667
2018,3,"Suburbano Mirador del Poblado","Solo danos",1,1,1
2018,3,"Suburbano Travesias","Herido",2,2,1
2018,3,"Sucre","Herido",6,9,0.666666666666667
2018,3,"Sucre","Solo danos",3,9,0.333333333333333
2018,3,"Suramericana","Herido",13,29,0.448275862068966
2018,3,"Suramericana","Muerto",1,29,0.0344827586206897
2018,3,"Suramericana","Solo danos",15,29,0.517241379310345
2018,3,"Tejelo","Herido",13,16,0.8125
2018,3,"Tejelo","Solo danos",3,16,0.1875
2018,3,"Tenche","Herido",9,13,0.692307692307692
2018,3,"Tenche","Solo danos",4,13,0.307692307692308
2018,3,"Toscana","Herido",9,16,0.5625
2018,3,"Toscana","Solo danos",7,16,0.4375
2018,3,"Tricentenario","Herido",11,15,0.733333333333333
2018,3,"Tricentenario","Solo danos",4,15,0.266666666666667
2018,3,"Trinidad","Herido",2,12,0.166666666666667
2018,3,"Trinidad","Solo danos",10,12,0.833333333333333
2018,3,"Veinte de Julio","Herido",4,5,0.8
2018,3,"Veinte de Julio","Solo danos",1,5,0.2
2018,3,"Versalles Nº 1","Herido",3,5,0.6
2018,3,"Versalles Nº 1","Solo danos",2,5,0.4
2018,3,"Villa Carlota","Herido",13,42,0.30952380952381
2018,3,"Villa Carlota","Solo danos",29,42,0.69047619047619
2018,3,"Villa de La Iguana","Herido",4,7,0.571428571428571
