"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO"
2014,11,"La Florida","Herido",2
2014,11,"La Florida","Solo danos",5
2014,11,"La Francia","Herido",7
2014,11,"La Francia","Solo danos",2
2014,11,"La Frontera","Solo danos",1
2014,11,"La Gloria","Herido",10
2014,11,"La Gloria","Solo danos",5
2014,11,"La Isla","Herido",1
2014,11,"La Isla","Muerto",1
2014,11,"La Isla","Solo danos",1
2014,11,"La Ladera","Solo danos",1
2014,11,"La Libertad","Herido",5
2014,11,"La Loma de Los Bernal","Herido",2
2014,11,"La Loma de Los Bernal","Solo danos",5
2014,11,"La Mansion","Herido",5
2014,11,"La Mansion","Solo danos",2
2014,11,"La Milagrosa","Herido",2
2014,11,"La Milagrosa","Solo danos",1
2014,11,"La Mota","Herido",1
2014,11,"La Mota","Solo danos",3
2014,11,"La Oculta","Herido",1
2014,11,"La Palma","Herido",6
2014,11,"La Palma","Solo danos",4
2014,11,"La Pilarica","Herido",6
2014,11,"La Pilarica","Solo danos",4
2014,11,"La Pinuela","Herido",4
2014,11,"La Pinuela","Solo danos",2
2014,11,"La Pradera","Herido",4
2014,11,"La Pradera","Solo danos",2
2014,11,"La Rosa","Herido",7
2014,11,"La Rosa","Solo danos",1
2014,11,"La Salle","Herido",9
2014,11,"La Salle","Solo danos",2
2014,11,"La Sierra","Herido",1
2014,11,"Lalinde","Herido",1
2014,11,"Lalinde","Solo danos",3
2014,11,"Las Acacias","Herido",8
2014,11,"Las Acacias","Solo danos",18
2014,11,"Las Brisas","Herido",12
2014,11,"Las Brisas","Solo danos",4
2014,11,"Las Esmeraldas","Herido",2
2014,11,"Las Esmeraldas","Solo danos",1
2014,11,"Las Estancias","Herido",5
2014,11,"Las Estancias","Solo danos",1
2014,11,"Las Granjas","Herido",19
2014,11,"Las Granjas","Solo danos",1
2014,11,"Las Independencias","Herido",2
2014,11,"Las Lomas Nº 1","Herido",2
2014,11,"Las Lomas Nº 1","Solo danos",3
2014,11,"Las Lomas Nº 2","Herido",5
2014,11,"Las Lomas Nº 2","Solo danos",1
2014,11,"Las Mercedes","Herido",5
2014,11,"Las Mercedes","Solo danos",3
2014,11,"Las Palmas","Herido",6
2014,11,"Las Palmas","Solo danos",2
2014,11,"Las Playas","Herido",3
2014,11,"Las Playas","Solo danos",3
2014,11,"Las Violetas","Herido",8
2014,11,"Laureles","Herido",7
2014,11,"Laureles","Solo danos",16
2014,11,"Llanaditas","Herido",2
2014,11,"Lopez de Mesa","Herido",17
2014,11,"Lopez de Mesa","Solo danos",2
2014,11,"Lorena","Herido",7
2014,11,"Lorena","Solo danos",6
2014,11,"Loreto","Herido",8
2014,11,"Loreto","Muerto",1
2014,11,"Loreto","Solo danos",5
2014,11,"Los Alcazares","Herido",4
2014,11,"Los Alcazares","Solo danos",3
2014,11,"Los Alpes","Herido",3
2014,11,"Los Alpes","Solo danos",5
2014,11,"Los angeles","Herido",10
2014,11,"Los angeles","Solo danos",7
2014,11,"Los Balsos Nº 1","Herido",1
2014,11,"Los Balsos Nº 1","Solo danos",4
2014,11,"Los Balsos Nº 2","Herido",5
2014,11,"Los Balsos Nº 2","Solo danos",8
2014,11,"Los Cerros - El Vergel","Herido",9
2014,11,"Los Cerros - El Vergel","Solo danos",4
2014,11,"Los Colores","Herido",16
2014,11,"Los Colores","Solo danos",5
2014,11,"Los Conquistadores","Herido",33
2014,11,"Los Conquistadores","Solo danos",44
2014,11,"Los Mangos","Herido",10
2014,11,"Los Mangos","Solo danos",3
2014,11,"Los Naranjos","Herido",5
2014,11,"Los Naranjos","Solo danos",6
2014,11,"Los Pinos","Herido",10
2014,11,"Los Pinos","Solo danos",11
2014,11,"Manila","Herido",8
2014,11,"Manila","Solo danos",19
2014,11,"Manrique","Herido",13
2014,11,"Manrique","Solo danos",5
2014,11,"Manrique Central Nº 1","Herido",9
2014,11,"Manrique Central Nº 1","Solo danos",1
2014,11,"Manrique Central Nº 2","Herido",3
2014,11,"Manrique Central Nº 2","Solo danos",3
2014,11,"Mirador del Doce","Herido",1
2014,11,"Miraflores","Herido",6
2014,11,"Miraflores","Solo danos",2
2014,11,"Miranda","Herido",7
2014,11,"Miranda","Solo danos",5
2014,11,"Miravalle","Herido",1
2014,11,"Miravalle","Solo danos",1
2014,11,"Monteclaro","Herido",2
2014,11,"Moravia","Herido",11
2014,11,"Moravia","Solo danos",8
2014,11,"Moscu Nº 1","Herido",6
2014,11,"Moscu Nº 1","Solo danos",1
2014,11,"Moscu Nº 2","Herido",8
2014,11,"Moscu Nº 2","Solo danos",1
2014,11,"Naranjal","Herido",19
2014,11,"Naranjal","Muerto",1
2014,11,"Naranjal","Solo danos",21
2014,11,"Nueva Villa de Aburra","Herido",1
2014,11,"Nuevos Conquistadores","Herido",1
2014,11,"Olaya Herrera","Herido",2
2014,11,"Olaya Herrera","Solo danos",1
2014,11,"Oriente","Solo danos",2
2014,11,"Pablo VI","Herido",1
2014,11,"Pablo VI","Solo danos",1
2014,11,"Palenque","Herido",4
2014,11,"Palenque","Solo danos",3
2014,11,"Palermo","Herido",2
2014,11,"Patio Bonito","Herido",5
2014,11,"Patio Bonito","Solo danos",3
2014,11,"Pedregal","Herido",11
2014,11,"Pedregal","Solo danos",2
2014,11,"Pedregal Alto","Herido",1
2014,11,"Pedregal Bajo","Herido",1
2014,11,"Pedregal Bajo","Solo danos",1
2014,11,"Perpetuo Socorro","Herido",36
2014,11,"Perpetuo Socorro","Muerto",1
2014,11,"Perpetuo Socorro","Solo danos",30
2014,11,"Picacho","Herido",6
2014,11,"Picacho","Solo danos",1
2014,11,"Piedras Blancas","Herido",3
2014,11,"Popular","Herido",7
2014,11,"Popular","Solo danos",2
2014,11,"Prado","Herido",19
2014,11,"Prado","Solo danos",19
2014,11,"Robledo","Herido",33
2014,11,"Robledo","Solo danos",40
2014,11,"Rosales","Herido",6
2014,11,"Rosales","Solo danos",10
2014,11,"San Antonio","Solo danos",1
2014,11,"San Benito","Herido",23
2014,11,"San Benito","Muerto",1
2014,11,"San Benito","Solo danos",41
2014,11,"San Bernardo","Herido",6
2014,11,"San Bernardo","Solo danos",8
2014,11,"San Diego","Herido",10
2014,11,"San Diego","Solo danos",18
2014,11,"San German","Herido",10
2014,11,"San German","Solo danos",2
2014,11,"San Isidro","Herido",8
2014,11,"San Isidro","Solo danos",1
2014,11,"San Javier Nº 1","Herido",11
2014,11,"San Javier Nº 1","Solo danos",5
2014,11,"San Javier Nº 2","Herido",2
2014,11,"San Javier Nº 2","Solo danos",2
2014,11,"San Joaquin","Herido",3
2014,11,"San Joaquin","Solo danos",5
2014,11,"San Jose La Cima Nº 1","Herido",1
2014,11,"San Jose La Cima Nº 2","Herido",1
2014,11,"San Lucas","Herido",2
2014,11,"San Lucas","Solo danos",2
2014,11,"San Martin de Porres","Herido",6
2014,11,"San Martin de Porres","Solo danos",6
2014,11,"San Miguel","Herido",12
2014,11,"San Miguel","Muerto",1
2014,11,"San Miguel","Solo danos",3
2014,11,"San Pablo","Herido",5
2014,11,"San Pedro","Herido",4
2014,11,"San Pedro","Solo danos",2
2014,11,"Santa Cruz","Herido",3
2014,11,"Santa Cruz","Solo danos",2
2014,11,"Santa Fe","Herido",27
2014,11,"Santa Fe","Solo danos",28
2014,11,"Santa Ines","Herido",6
2014,11,"Santa Ines","Solo danos",3
2014,11,"Santa Margarita","Herido",1
2014,11,"Santa Maria de los angeles","Herido",4
2014,11,"Santa Maria de los angeles","Solo danos",8
2014,11,"Santa Monica","Herido",2
2014,11,"Santa Monica","Solo danos",5
2014,11,"Santa Rosa de Lima","Herido",1
2014,11,"Santa Teresita","Herido",1
2014,11,"Santa Teresita","Solo danos",3
2014,11,"Santander","Herido",3
2014,11,"Santander","Solo danos",1
2014,11,"Santo Domingo Savio Nº 1","Herido",8
2014,11,"Santo Domingo Savio Nº 1","Solo danos",2
2014,11,"Santo Domingo Savio Nº 2","Herido",3
2014,11,"Sevilla","Herido",9
2014,11,"Sevilla","Muerto",2
2014,11,"Sevilla","Solo danos",9
2014,11,"Simon Bolivar","Herido",1
2014,11,"Simon Bolivar","Solo danos",4
2014,11,"Suburbano Altavista","Herido",3
2014,11,"Suburbano Altavista","Solo danos",1
2014,11,"Suburbano El Plan","Herido",28
2014,11,"Suburbano El Plan","Solo danos",5
2014,11,"Suburbano La Loma","Herido",3
2014,11,"Suburbano La Loma","Solo danos",1
2014,11,"Sucre","Herido",7
2014,11,"Sucre","Solo danos",2
2014,11,"Suramericana","Herido",12
2014,11,"Suramericana","Solo danos",16
2014,11,"Tejelo","Herido",6
2014,11,"Tejelo","Solo danos",2
2014,11,"Tenche","Herido",13
2014,11,"Tenche","Solo danos",5
2014,11,"Toscana","Herido",4
2014,11,"Toscana","Solo danos",6
2014,11,"Tricentenario","Herido",6
2014,11,"Tricentenario","Solo danos",6
2014,11,"Trinidad","Herido",12
2014,11,"Trinidad","Solo danos",3
2014,11,"Veinte de Julio","Herido",7
2014,11,"Veinte de Julio","Muerto",1
2014,11,"Veinte de Julio","Solo danos",3
2014,11,"Versalles Nº 1","Herido",9
2014,11,"Versalles Nº 1","Solo danos",1
2014,11,"Versalles Nº 2","Solo danos",1
2014,11,"Villa Carlota","Herido",15
2014,11,"Villa Carlota","Solo danos",17
2014,11,"Villa de La Iguana","Herido",4
2014,11,"Villa de La Iguana","Solo danos",1
2014,11,"Villa del Socorro","Herido",5
2014,11,"Villa del Socorro","Solo danos",4
2014,11,"Villa Flora","Herido",2
2014,11,"Villa Flora","Solo danos",3
2014,11,"Villa Guadalupe","Herido",3
2014,11,"Villa Guadalupe","Solo danos",1
2014,11,"Villa Hermosa","Herido",6
2014,11,"Villa Hermosa","Muerto",1
2014,11,"Villa Hermosa","Solo danos",5
2014,11,"Villa Lilliam","Herido",1
2014,11,"Villa Lilliam","Solo danos",1
2014,11,"Villa Niza","Herido",2
2014,11,"Villa Niza","Solo danos",1
2014,11,"Villa Nueva","Herido",20
2014,11,"Villa Nueva","Solo danos",20
2014,11,"Villa Turbay","Herido",2
2014,11,"Villatina","Herido",4
2014,11,"Villatina","Solo danos",3
2014,11,"Zona rural","Herido",3
2014,11,"Zona rural","Solo danos",2
2014,12,"","Herido",2
2014,12,"","Solo danos",3
2014,12,"Aguas Frias","Herido",2
2014,12,"Alejandria","Herido",1
2014,12,"Alejandria","Solo danos",4
2014,12,"Alejandro Echavarria","Herido",8
2014,12,"Alejandro Echavarria","Solo danos",3
2014,12,"Alfonso Lopez","Herido",18
2014,12,"Alfonso Lopez","Solo danos",10
2014,12,"Altamira","Herido",14
2014,12,"Altamira","Solo danos",5
2014,12,"Altavista","Herido",6
2014,12,"Altavista","Solo danos",2
2014,12,"Altavista Sector Central","Herido",3
2014,12,"Altavista Sector Central","Solo danos",1
2014,12,"Altos del Poblado","Herido",1
2014,12,"Altos del Poblado","Solo danos",3
2014,12,"Andalucia","Herido",1
2014,12,"Andalucia","Solo danos",3
2014,12,"Antonio Narino","Herido",4
2014,12,"Antonio Narino","Solo danos",1
2014,12,"Aranjuez","Herido",15
2014,12,"Aranjuez","Solo danos",13
2014,12,"Area De Expansion Altavista","Herido",2
2014,12,"Area De Expansion Belen Rincon","Herido",1
2014,12,"area de Expansion Pajarito","Herido",10
2014,12,"area de Expansion Pajarito","Solo danos",4
2014,12,"Asomadera Nº 1","Herido",1
2014,12,"Asomadera Nº 1","Solo danos",1
2014,12,"Asomadera Nº 2","Muerto",1
2014,12,"Asomadera Nº 2","Solo danos",3
2014,12,"Asomadera Nº 3","Herido",1
2014,12,"Astorga","Herido",3
2014,12,"Astorga","Solo danos",1
2014,12,"Aures Nº 1","Herido",9
2014,12,"Aures Nº 1","Solo danos",2
2014,12,"Aures Nº 2","Herido",9
2014,12,"Aures Nº 2","Solo danos",1
2014,12,"Barrio Colombia","Herido",13
2014,12,"Barrio Colombia","Solo danos",17
2014,12,"Barrio Colon","Herido",17
2014,12,"Barrio Colon","Solo danos",35
2014,12,"Barrio Cristobal","Herido",1
2014,12,"Barrio Cristobal","Solo danos",2
2014,12,"Barrios de Jesus","Herido",3
2014,12,"Barrios de Jesus","Solo danos",1
2014,12,"Belalcazar","Herido",8
2014,12,"Belalcazar","Solo danos",4
2014,12,"Belen","Herido",23
2014,12,"Belen","Solo danos",17
2014,12,"Belencito","Herido",1
2014,12,"Bello Horizonte","Herido",2
2014,12,"Bello Horizonte","Solo danos",3
2014,12,"Berlin","Herido",9
2014,12,"Berlin","Solo danos",1
2014,12,"Bermejal - Los alamos","Herido",1
2014,12,"Bermejal - Los alamos","Solo danos",2
2014,12,"Betania","Herido",1
2014,12,"Blanquizal","Herido",1
2014,12,"Blanquizal","Solo danos",2
2014,12,"Bolivariana","Herido",4
2014,12,"Bolivariana","Solo danos",10
2014,12,"Bombona Nº 1","Herido",6
2014,12,"Bombona Nº 1","Solo danos",9
2014,12,"Bombona Nº 2","Herido",2
2014,12,"Bombona Nº 2","Solo danos",3
2014,12,"Bosques de San Pablo","Herido",5
2014,12,"Bosques de San Pablo","Solo danos",3
2014,12,"Boston","Herido",13
2014,12,"Boston","Solo danos",12
2014,12,"Boyaca","Herido",6
2014,12,"Boyaca","Solo danos",7
2014,12,"Brasilia","Herido",8
2014,12,"Brasilia","Solo danos",1
2014,12,"Buenos Aires","Herido",7
2014,12,"Buenos Aires","Solo danos",10
2014,12,"Cabecera San Antonio de Prado","Herido",12
2014,12,"Cabecera San Antonio de Prado","Solo danos",4
2014,12,"Cabecera Urbana San Cristobal","Herido",10
2014,12,"Cabecera Urbana San Cristobal","Solo danos",7
2014,12,"Caicedo","Herido",13
2014,12,"Caicedo","Solo danos",9
2014,12,"Calasanz","Herido",6
2014,12,"Calasanz","Solo danos",6
2014,12,"Calasanz Parte Alta","Herido",9
2014,12,"Calasanz Parte Alta","Solo danos",1
2014,12,"Calle Nueva","Herido",10
2014,12,"Calle Nueva","Solo danos",28
2014,12,"Campo Alegre","Herido",4
2014,12,"Campo Alegre","Solo danos",1
2014,12,"Campo Amor","Herido",32
2014,12,"Campo Amor","Solo danos",38
2014,12,"Campo Valdes Nº 1","Herido",14
2014,12,"Campo Valdes Nº 1","Solo danos",5
2014,12,"Campo Valdes Nº 2","Herido",15
2014,12,"Campo Valdes Nº 2","Solo danos",3
2014,12,"Caribe","Herido",35
2014,12,"Caribe","Solo danos",47
2014,12,"Carlos E. Restrepo","Herido",31
2014,12,"Carlos E. Restrepo","Solo danos",22
2014,12,"Castilla","Herido",64
2014,12,"Castilla","Solo danos",65
2014,12,"Castropol","Herido",6
2014,12,"Castropol","Solo danos",10
2014,12,"Cataluna","Herido",5
2014,12,"Cerro Nutibara","Herido",7
2014,12,"Cerro Nutibara","Solo danos",8
2014,12,"Corazon de Jesus","Herido",17
2014,12,"Corazon de Jesus","Solo danos",20
2014,12,"Cordoba","Herido",3
2014,12,"Cordoba","Solo danos",3
2014,12,"Cristo Rey","Herido",15
2014,12,"Cristo Rey","Solo danos",16
2014,12,"Cuarta Brigada","Herido",9
2014,12,"Cuarta Brigada","Solo danos",7
2014,12,"Cucaracho","Herido",19
2014,12,"Cucaracho","Solo danos",6
2014,12,"Diego Echavarria","Solo danos",2
2014,12,"Doce de Octubre Nº 1","Herido",7
2014,12,"Doce de Octubre Nº 1","Solo danos",1
2014,12,"Doce de Octubre Nº 2","Herido",8
2014,12,"Doce de Octubre Nº 2","Solo danos",4
2014,12,"El Castillo","Solo danos",1
2014,12,"El Chagualo","Herido",26
2014,12,"El Chagualo","Solo danos",25
2014,12,"El Compromiso","Herido",2
2014,12,"El Corazon","Herido",1
2014,12,"El Danubio","Herido",3
2014,12,"El Danubio","Solo danos",2
2014,12,"El Diamante","Herido",16
2014,12,"El Diamante","Solo danos",7
2014,12,"El Diamante Nº 2","Herido",2
2014,12,"El Diamante Nº 2","Solo danos",2
2014,12,"El Nogal - Los Almendros","Herido",2
2014,12,"El Nogal - Los Almendros","Solo danos",6
2014,12,"El Pesebre","Herido",1
2014,12,"El Pinal","Herido",9
2014,12,"El Playon de Los Comuneros","Herido",5
2014,12,"El Playon de Los Comuneros","Solo danos",1
2014,12,"El Poblado","Herido",1
2014,12,"El Poblado","Solo danos",15
2014,12,"El Pomar","Herido",3
2014,12,"El Pomar","Solo danos",1
2014,12,"El Progreso","Herido",12
2014,12,"El Progreso","Solo danos",17
2014,12,"El Progreso Nº 2","Herido",2
2014,12,"El Progreso Nº 2","Solo danos",1
2014,12,"El Raizal","Herido",11
2014,12,"El Raizal","Solo danos",5
2014,12,"El Rincon","Herido",10
2014,12,"El Rincon","Solo danos",8
2014,12,"El Rodeo","Solo danos",1
2014,12,"El Salvador","Herido",6
2014,12,"El Salvador","Solo danos",1
2014,12,"El Socorro","Herido",2
2014,12,"El Tesoro","Herido",3
2014,12,"El Tesoro","Solo danos",1
2014,12,"El Triunfo","Herido",1
2014,12,"El Velodromo","Herido",3
2014,12,"El Velodromo","Solo danos",2
2014,12,"El Volador","Herido",3
2014,12,"El Volador","Solo danos",4
2014,12,"Enciso","Herido",9
2014,12,"Estacion Villa","Herido",8
2014,12,"Estacion Villa","Solo danos",10
2014,12,"Estadio","Herido",20
2014,12,"Estadio","Solo danos",17
2014,12,"Fatima","Herido",8
2014,12,"Fatima","Solo danos",11
2014,12,"Ferrini","Herido",1
2014,12,"Florencia","Herido",4
2014,12,"Florencia","Solo danos",2
2014,12,"Florida Nueva","Herido",12
2014,12,"Florida Nueva","Solo danos",9
2014,12,"Francisco Antonio Zea","Herido",8
2014,12,"Francisco Antonio Zea","Solo danos",2
2014,12,"Fuente Clara","Herido",2
2014,12,"Gerona","Herido",6
2014,12,"Gerona","Solo danos",3
2014,12,"Girardot","Herido",9
2014,12,"Girardot","Solo danos",7
2014,12,"Granada","Herido",1
2014,12,"Granada","Solo danos",3
2014,12,"Granizal","Herido",1
2014,12,"Granizal","Solo danos",2
2014,12,"Guayabal","Herido",17
2014,12,"Guayabal","Solo danos",22
2014,12,"Guayaquil","Herido",32
2014,12,"Guayaquil","Solo danos",56
2014,12,"Hector Abad Gomez","Herido",8
2014,12,"Hector Abad Gomez","Solo danos",10
2014,12,"Inst","Herido",1
2014,12,"Jesus Nazareno","Herido",17
2014,12,"Jesus Nazareno","Solo danos",20
2014,12,"Juan XXIII","Herido",1
2014,12,"Juan XXIII","Solo danos",1
2014,12,"Kennedy","Herido",9
2014,12,"Kennedy","Solo danos",2
2014,12,"La Aguacatala","Herido",12
2014,12,"La Aguacatala","Muerto",1
2014,12,"La Aguacatala","Solo danos",12
2014,12,"La America","Herido",7
2014,12,"La America","Solo danos",9
2014,12,"La Avanzada","Herido",3
2014,12,"La Avanzada","Solo danos",3
2014,12,"La Candelaria","Herido",38
2014,12,"La Candelaria","Muerto",1
2014,12,"La Candelaria","Solo danos",58
2014,12,"La Castellana","Herido",2
2014,12,"La Castellana","Solo danos",6
2014,12,"La Colina","Herido",5
2014,12,"La Colina","Muerto",1
2014,12,"La Colina","Solo danos",1
2014,12,"La Cruz","Herido",3
2014,12,"La Esperanza","Herido",3
2014,12,"La Esperanza","Solo danos",2
2014,12,"La Floresta","Herido",9
2014,12,"La Floresta","Solo danos",4
2014,12,"La Florida","Herido",4
2014,12,"La Florida","Solo danos",12
2014,12,"La Francia","Herido",6
2014,12,"La Francia","Solo danos",2
2014,12,"La Frontera","Herido",7
2014,12,"La Frontera","Solo danos",2
2014,12,"La Gloria","Herido",7
2014,12,"La Gloria","Solo danos",8
2014,12,"La Hondonada","Herido",2
2014,12,"La Hondonada","Solo danos",3
2014,12,"La Isla","Herido",2
2014,12,"La Libertad","Herido",5
2014,12,"La Libertad","Solo danos",1
2014,12,"La Loma de Los Bernal","Solo danos",1
2014,12,"La Mansion","Herido",2
2014,12,"La Mansion","Solo danos",2
2014,12,"La Milagrosa","Herido",7
2014,12,"La Milagrosa","Solo danos",3
2014,12,"La Mota","Solo danos",4
2014,12,"La Oculta","Herido",1
2014,12,"La Palma","Herido",6
2014,12,"La Palma","Solo danos",2
2014,12,"La Pilarica","Herido",4
2014,12,"La Pilarica","Solo danos",4
2014,12,"La Pinuela","Herido",3
2014,12,"La Pinuela","Solo danos",1
2014,12,"La Pradera","Herido",5
2014,12,"La Pradera","Solo danos",2
2014,12,"La Rosa","Herido",4
2014,12,"La Rosa","Solo danos",1
2014,12,"La Salle","Herido",10
2014,12,"Lalinde","Herido",3
2014,12,"Lalinde","Solo danos",2
2014,12,"Las Acacias","Herido",7
2014,12,"Las Acacias","Muerto",1
2014,12,"Las Acacias","Solo danos",11
2014,12,"Las Brisas","Herido",8
2014,12,"Las Brisas","Muerto",2
2014,12,"Las Brisas","Solo danos",8
2014,12,"Las Esmeraldas","Herido",4
2014,12,"Las Esmeraldas","Solo danos",4
2014,12,"Las Estancias","Herido",5
2014,12,"Las Estancias","Solo danos",1
2014,12,"Las Granjas","Herido",20
2014,12,"Las Granjas","Solo danos",5
2014,12,"Las Independencias","Herido",2
2014,12,"Las Lomas Nº 1","Herido",4
2014,12,"Las Lomas Nº 1","Solo danos",7
2014,12,"Las Lomas Nº 2","Herido",3
2014,12,"Las Lomas Nº 2","Solo danos",4
2014,12,"Las Mercedes","Herido",1
2014,12,"Las Mercedes","Solo danos",3
2014,12,"Las Palmas","Herido",2
2014,12,"Las Palmas","Solo danos",1
2014,12,"Las Playas","Herido",4
2014,12,"Las Playas","Solo danos",4
2014,12,"Las Violetas","Herido",6
2014,12,"Las Violetas","Solo danos",1
2014,12,"Laureles","Herido",11
2014,12,"Laureles","Solo danos",8
2014,12,"Llanaditas","Herido",2
2014,12,"Llanaditas","Solo danos",1
2014,12,"Lopez de Mesa","Herido",8
2014,12,"Lopez de Mesa","Solo danos",5
2014,12,"Lorena","Herido",8
2014,12,"Lorena","Solo danos",7
2014,12,"Loreto","Herido",5
2014,12,"Loreto","Solo danos",1
2014,12,"Los Alcazares","Herido",4
2014,12,"Los Alcazares","Solo danos",3
2014,12,"Los Alpes","Herido",5
2014,12,"Los Alpes","Solo danos",2
2014,12,"Los angeles","Herido",12
